tweet,y
  (0, 2112)	0.33114849065346524",0
"  (0, 5993)	0.4773215872296953
  (0, 4963)	0.43733837641118056
  (0, 3547)	0.4773215872296953
  (0, 2710)	0.3538749095536526
  (0, 2659)	0.4773215872296953",0
"  (0, 5403)	0.5770668974487351
  (0, 3734)	0.5287284438057913
  (0, 2710)	0.427823718022644
  (0, 485)	0.45211380743887747",0
"  (0, 6263)	0.3543406513878775
  (0, 5482)	0.33697801795755794
  (0, 5031)	0.3543406513878775
  (0, 3832)	0.3543406513878775
  (0, 3570)	0.3543406513878775
  (0, 3531)	0.32465903349114994
  (0, 2809)	0.16642879567573615
  (0, 2161)	0.3543406513878775
  (0, 689)	0.3543406513878775",1
"  (0, 6259)	0.5799952489377331
  (0, 6100)	0.5029918282106766
  (0, 2809)	0.2724155707234726
  (0, 154)	0.5799952489377331",1
"  (0, 6367)	0.3101961843677434
  (0, 4397)	0.21920546209671352
  (0, 3486)	0.32500359797252565
  (0, 2809)	0.41940455768781115
  (0, 943)	0.7577597052405621",1
"  (0, 5793)	0.4662677592304661
  (0, 2809)	0.2894894615351633
  (0, 2177)	0.564718193184533
  (0, 1604)	0.6163469726125683",1
"  (0, 7008)	0.3566246063021865
  (0, 4992)	0.5157308885258631
  (0, 4950)	0.4437316118846555
  (0, 3606)	0.48225313137685677
  (0, 2809)	0.2547123731998069
  (0, 2307)	0.33540471319067394",1
"  (0, 5180)	0.26254300361214405
  (0, 5178)	0.7876290108364321
  (0, 2809)	0.12331273799129906
  (0, 2357)	0.21482175878384382
  (0, 1962)	0.49935687954131813",1
"  (0, 6302)	0.49178730631023176
  (0, 5256)	0.42649486654388785
  (0, 4397)	0.4829064691645892
  (0, 2809)	0.2309855468099598
  (0, 2395)	0.4373305538813263
  (0, 1279)	0.3137457250857506",1
"  (0, 6202)	0.32049954912080547
  (0, 4847)	0.6221332482637658
  (0, 3769)	0.15958088706372275
  (0, 3148)	0.3498008904412112
  (0, 2878)	0.26189686647999405
  (0, 2194)	0.3326607045479425
  (0, 1421)	0.3498008904412112
  (0, 436)	0.24655579890318827",1
"  (0, 2679)	0.8494914241025449
  (0, 1629)	0.5276024264313329",1
"  (0, 5851)	0.5264923658965789
  (0, 4216)	0.42381418069496307
  (0, 3195)	0.4389330352794851
  (0, 858)	0.5920516188938412",1
"  (0, 5543)	0.40032015658466613
  (0, 5538)	0.40032015658466613
  (0, 5535)	0.32755578678907094
  (0, 5428)	0.32755578678907094
  (0, 5121)	0.29972077677122105
  (0, 3917)	0.35599177441678687
  (0, 2517)	0.40032015658466613
  (0, 422)	0.29678787424238573",1
"  (0, 6444)	0.27147767691759206
  (0, 4391)	0.5015096284238736
  (0, 2899)	0.39291705792934867
  (0, 2293)	0.5015096284238736
  (0, 1257)	0.3793930708972463
  (0, 436)	0.3534871135911826",0
"  (0, 6841)	0.25031101992254123
  (0, 6534)	0.3194518285394297
  (0, 5628)	0.2694731110398594
  (0, 4948)	0.33475882176533606
  (0, 4397)	0.3696453385332497
  (0, 3683)	0.20377662922409706
  (0, 2899)	0.29493148217043513
  (0, 2249)	0.376443259585827
  (0, 2131)	0.3194518285394297
  (0, 345)	0.376443259585827",0
"  (0, 3047)	0.40344891737792205
  (0, 3036)	0.5483470391178499
  (0, 2899)	0.45174829129123134
  (0, 234)	0.5766003616654455",0
"  (0, 6336)	0.4676628377264778
  (0, 4505)	0.4676628377264778
  (0, 2994)	0.3537879037480964
  (0, 880)	0.4676628377264778
  (0, 826)	0.4676628377264778",0
"  (0, 4819)	0.5351914453967181
  (0, 3769)	0.24415697026270983
  (0, 2994)	0.40487343508264934
  (0, 2898)	0.3430737608160514
  (0, 2850)	0.42493334503046465
  (0, 2174)	0.43791213631438963",0
"  (0, 7047)	0.3081135872309672
  (0, 6668)	0.44652213739643054
  (0, 6037)	0.44652213739643054
  (0, 5524)	0.3717155950890787
  (0, 2160)	0.34551685838464313
  (0, 2106)	0.3596744312640204
  (0, 269)	0.34551685838464313",0
"  (0, 5540)	0.42531724202714233
  (0, 4084)	0.5560867383260379
  (0, 2843)	0.5560867383260379
  (0, 280)	0.4479289257797964",0
"  (0, 3568)	0.7711216853863797
  (0, 2994)	0.6366877934489314",0
"  (0, 4254)	0.4676628377264778
  (0, 3417)	0.4676628377264778
  (0, 2994)	0.3537879037480964
  (0, 462)	0.4676628377264778
  (0, 130)	0.4676628377264778",0
"  (0, 6164)	0.5740785915768473
  (0, 3001)	0.5064946822738527
  (0, 988)	0.6433482008379696",0
"  (0, 6769)	0.4223106058776919
  (0, 6187)	0.48696247383662306
  (0, 4805)	0.46310139299695474
  (0, 3001)	0.3645901124788346
  (0, 731)	0.48696247383662306",0
"  (0, 7076)	0.20709607797984153
  (0, 7047)	0.24179707537851156
  (0, 2678)	0.9116768695945974
  (0, 2099)	0.25978967313956375",0
"  (0, 6610)	0.4402546628126325
  (0, 6103)	0.4402546628126325
  (0, 5064)	0.3406671142245301
  (0, 3001)	0.32961984887575
  (0, 2377)	0.4402546628126325
  (0, 2178)	0.4402546628126325",0
"  (0, 4721)	0.4214876601024136
  (0, 4605)	0.3346543799174867
  (0, 3047)	0.2949161177514798
  (0, 2189)	0.34487576969542705
  (0, 992)	0.4214876601024136
  (0, 949)	0.4214876601024136
  (0, 30)	0.38618142124343735",0
"  (0, 4257)	0.5552628428613333
  (0, 3111)	0.454335247367724
  (0, 2773)	0.454335247367724
  (0, 2088)	0.5280550552131552",1
"  (0, 5150)	0.4812176276045408
  (0, 4856)	0.4812176276045408
  (0, 4540)	0.4812176276045408
  (0, 3983)	0.3876217146412592
  (0, 3156)	0.39374889331468954",1
"  (0, 4669)	0.5220307585346939
  (0, 3588)	0.5220307585346939
  (0, 3156)	0.4271436075034673
  (0, 779)	0.5220307585346939",1
"  (0, 6328)	0.3029491418290803
  (0, 3710)	0.33796371112529394
  (0, 3156)	0.4134935171506681
  (0, 2581)	0.40705908977092586
  (0, 1681)	0.44938998734616725
  (0, 1166)	0.5053483901326782",1
"  (0, 6328)	0.5283017527626076
  (0, 3769)	0.4020343635976889
  (0, 3159)	0.7478406437968973",1
"  (0, 6851)	0.330661171881362
  (0, 6363)	0.4181206152512699
  (0, 6076)	0.38128235478816935
  (0, 4496)	0.38128235478816935
  (0, 3644)	0.3625995823382496
  (0, 3028)	0.3493439443312817
  (0, 3025)	0.17394288597177546
  (0, 2514)	0.27754871272958975
  (0, 2311)	0.2535287129606189",1
"  (0, 7047)	0.24211691071333946
  (0, 6295)	0.26270398463135913
  (0, 6142)	0.7017578253730145
  (0, 6081)	0.28263363178120043
  (0, 4958)	0.2920956273164085
  (0, 4518)	0.3214872700014578
  (0, 2479)	0.3336859038811581",0
"  (0, 6349)	0.4934294841215178
  (0, 2131)	0.41872698459606317
  (0, 2112)	0.34281979370300486
  (0, 1966)	0.4692515208453384
  (0, 137)	0.4934294841215178",0
"  (0, 5600)	0.35241999831454857
  (0, 3742)	0.31049145143148227
  (0, 3216)	0.2682314659717086
  (0, 3070)	0.3963036200484613
  (0, 2304)	0.28146198141943135
  (0, 1720)	0.3963036200484613
  (0, 1249)	0.3963036200484613
  (0, 279)	0.3963036200484613",1
"  (0, 6740)	0.32557074894014454
  (0, 5664)	0.2369942934310407
  (0, 4693)	0.32557074894014454
  (0, 4508)	0.32557074894014454
  (0, 4211)	0.32557074894014454
  (0, 3230)	0.32557074894014454
  (0, 3217)	0.32557074894014454
  (0, 526)	0.32557074894014454
  (0, 44)	0.309617835980986
  (0, 3)	0.32557074894014454",0
"  (0, 6448)	0.527154274526277
  (0, 6196)	0.3908196825990989
  (0, 3035)	0.4313358453514619
  (0, 2010)	0.527154274526277
  (0, 1001)	0.3246938649026624",1
"  (0, 5692)	0.44475166897997576
  (0, 4431)	0.44475166897997576
  (0, 3216)	0.30102271624285193
  (0, 2984)	0.3702417359768604
  (0, 2412)	0.42295891061094165
  (0, 317)	0.44475166897997576",1
"  (0, 5967)	0.3964013375289563
  (0, 5046)	0.37066964682245673
  (0, 4668)	0.41682572947155033
  (0, 2454)	0.37066964682245673
  (0, 2138)	0.36148560888410414
  (0, 1001)	0.5134768458990954",1
"  (0, 6580)	0.4125824793820066
  (0, 5064)	0.35900832817517736
  (0, 4882)	0.441223736742536
  (0, 3867)	0.46395758166289325
  (0, 2026)	0.31028262712450766
  (0, 1777)	0.441223736742536",1
"  (0, 6977)	0.2950036627210183
  (0, 6062)	0.3304062580180668
  (0, 5604)	0.35334288558305593
  (0, 5596)	0.35334288558305593
  (0, 3683)	0.20112710750507484
  (0, 3269)	0.3304062580180668
  (0, 2112)	0.258140740649687
  (0, 1678)	0.3304062580180668
  (0, 1471)	0.3222198212954492
  (0, 562)	0.35334288558305593",0
"  (0, 5725)	0.41842776674256366
  (0, 5724)	0.41842776674256366
  (0, 5723)	0.3322248741172329
  (0, 3744)	0.3483279176781742
  (0, 3355)	0.3483279176781742
  (0, 1560)	0.37209428677977363
  (0, 1335)	0.39792487523812325",1
"  (0, 5028)	0.3219351275767027
  (0, 4394)	0.3219351275767027
  (0, 3994)	0.3219351275767027
  (0, 3500)	0.29496798337002234
  (0, 3437)	0.3219351275767027
  (0, 3436)	0.3219351275767027
  (0, 3435)	0.3219351275767027
  (0, 1521)	0.22691472418654066
  (0, 1042)	0.3219351275767027
  (0, 834)	0.3219351275767027
  (0, 558)	0.17990493542798036",1
"  (0, 4548)	0.5368362138061139
  (0, 4109)	0.42623926452528565
  (0, 3632)	0.5368362138061139
  (0, 1731)	0.4918677144005045",0
"  (0, 5949)	0.7372474478696265
  (0, 4572)	0.5704788199870459
  (0, 4397)	0.36196701031435174",0
"  (0, 6871)	0.33181765293491294
  (0, 6368)	0.25161223066043825
  (0, 4795)	0.38261588244990524
  (0, 4137)	0.3130695378496811
  (0, 3673)	0.38261588244990524
  (0, 2155)	0.36386776736467336
  (0, 1812)	0.3185156535903844
  (0, 1001)	0.23566730964563176
  (0, 660)	0.38261588244990524",1
"  (0, 6886)	0.4658334141469872
  (0, 3965)	0.48737707508202605
  (0, 3075)	0.6194181954977027
  (0, 2120)	0.40222371391430967",1
"  (0, 4582)	0.44915299271391335
  (0, 4319)	0.6676508982127118
  (0, 1002)	0.5937203611565756",1
"  (0, 7059)	0.33208021962869744
  (0, 6295)	0.3250737851554467
  (0, 5657)	0.43418274160663345
  (0, 4519)	0.43418274160663345
  (0, 2773)	0.3552633241117299
  (0, 1491)	0.30379890248319275
  (0, 1380)	0.43418274160663345",1
"  (0, 5555)	0.4096709457134792
  (0, 4582)	0.30079700819879035
  (0, 3769)	0.2039804832815826
  (0, 3666)	0.447124690164394
  (0, 3394)	0.42521565414901574
  (0, 2745)	0.42521565414901574
  (0, 1021)	0.3722172012625644",1
"  (0, 6416)	0.32233367607794944
  (0, 4582)	0.3630379770919108
  (0, 3942)	0.5132013507529729
  (0, 2817)	0.539643808284998
  (0, 80)	0.45794471524418423",1
"  (0, 6442)	0.5552667616525379
  (0, 4582)	0.37354810488301404
  (0, 2593)	0.4937807814669545
  (0, 2278)	0.5552667616525379",1
"  (0, 6925)	0.5062117238905653
  (0, 4397)	0.32118974072850376
  (0, 1521)	0.4611054577916689
  (0, 1384)	0.6541930891114902",1
"  (0, 3329)	0.5900854140747843
  (0, 3327)	0.47531492378419893
  (0, 2370)	0.4159194120541511
  (0, 1656)	0.34754291644090674
  (0, 1001)	0.3634554872780019",1
"  (0, 7129)	0.32727759419084035
  (0, 4974)	0.3815308120478963
  (0, 4237)	0.449597371774036
  (0, 2193)	0.3438699415152571
  (0, 1368)	0.449597371774036
  (0, 1273)	0.3742756307087575
  (0, 185)	0.29106569355790174",1
"  (0, 7008)	0.37873813461154626
  (0, 5468)	0.49946697175206195
  (0, 4462)	0.5759307693885193
  (0, 2169)	0.4059425657276282
  (0, 2120)	0.33257262623645056",1
"  (0, 6328)	0.3065494798113796
  (0, 4641)	0.3828521893922726
  (0, 3240)	0.5113541011649114
  (0, 643)	0.5113541011649114
  (0, 587)	0.486297834612254",1
"  (0, 7076)	0.25105721837810735
  (0, 6444)	0.22995289181645215
  (0, 5664)	0.30922638040716344
  (0, 5583)	0.403984422341197
  (0, 4641)	0.31804854878085537
  (0, 3657)	0.403984422341197
  (0, 1545)	0.4247995291519714
  (0, 893)	0.4247995291519714",0
"  (0, 6486)	0.3982440292216492
  (0, 6303)	0.42541616820516465
  (0, 4800)	0.34245017869390915
  (0, 4661)	0.2922977021443568
  (0, 2349)	0.47838933174381093
  (0, 2061)	0.47838933174381093",1
"  (0, 7132)	0.24900551188639425
  (0, 5652)	0.5982341061819594
  (0, 5509)	0.2991170530909797
  (0, 5507)	0.2991170530909797
  (0, 4528)	0.2991170530909797
  (0, 2282)	0.2991170530909797
  (0, 2094)	0.2659951259927561
  (0, 1386)	0.24900551188639425
  (0, 768)	0.2991170530909797",1
"  (0, 5550)	0.4137992240693473
  (0, 5428)	0.36953959473448333
  (0, 4833)	0.45163039211883743
  (0, 4661)	0.27594788820580524
  (0, 3605)	0.39166940940191536
  (0, 1932)	0.3494696033343242
  (0, 921)	0.36953959473448333",1
"  (0, 6966)	0.4650140503549519
  (0, 6678)	0.4650140503549519
  (0, 1815)	0.4650140503549519
  (0, 1287)	0.44222843864306516
  (0, 856)	0.39461349061171686",0
"  (0, 6970)	0.28093604016985585
  (0, 6960)	0.3048481732272539
  (0, 6588)	0.3084177703696252
  (0, 6044)	0.3084177703696252
  (0, 5086)	0.3048481732272539
  (0, 4872)	0.29274298077687416
  (0, 4661)	0.2435325750984477
  (0, 4346)	0.24860752971778075
  (0, 3769)	0.1818331700082172
  (0, 2809)	0.18720637647091176
  (0, 2238)	0.29013869687956284
  (0, 1246)	0.3048481732272539
  (0, 950)	0.3048481732272539",1
"  (0, 5266)	0.3809486635662196
  (0, 4623)	0.4980764447322436
  (0, 3025)	0.22722492437244096
  (0, 2532)	0.4736707811531688
  (0, 2120)	0.28761545674489297
  (0, 1184)	0.4980764447322436",1
"  (0, 6970)	0.2764528043493543
  (0, 6960)	0.29998334260886633
  (0, 6588)	0.3034959753768421
  (0, 6044)	0.3034959753768421
  (0, 5086)	0.29998334260886633
  (0, 4872)	0.2880713273399361
  (0, 4661)	0.23964623156103537
  (0, 4346)	0.24464019899793696
  (0, 3769)	0.1789314384231799
  (0, 2809)	0.18421889813842995
  (0, 2238)	0.2855086031472755
  (0, 1547)	0.34878612047779156
  (0, 950)	0.29998334260886633",1
"  (0, 6970)	0.26894282343762044
  (0, 6960)	0.29183414266809177
  (0, 6588)	0.29525135298195454
  (0, 6055)	0.36286596999895104
  (0, 6044)	0.29525135298195454
  (0, 5086)	0.29183414266809177
  (0, 4872)	0.2802457233471227
  (0, 4661)	0.23313611990263453
  (0, 4346)	0.23799442367639034
  (0, 3769)	0.1740706749730503
  (0, 2809)	0.17921449815827295
  (0, 2238)	0.27775261685942343
  (0, 483)	0.3496005935957693",1
"  (0, 6970)	0.2740683339345435
  (0, 6960)	0.2973959157709639
  (0, 6588)	0.30087825125570883
  (0, 6044)	0.30087825125570883
  (0, 5086)	0.2973959157709639
  (0, 4872)	0.285586644433521
  (0, 4661)	0.23757922648751809
  (0, 4346)	0.24253011978149733
  (0, 3769)	0.17738811271084437
  (0, 3577)	0.36978146718319616
  (0, 2809)	0.1826299668432891
  (0, 2238)	0.2830460243393632
  (0, 950)	0.2973959157709639",1
"  (0, 5121)	0.45675209250308807
  (0, 4737)	0.6100580385549266
  (0, 1747)	0.542504892821856
  (0, 676)	0.35340508888938316",1
"  (0, 6989)	0.34662612306601076
  (0, 5964)	0.4105845999526612
  (0, 5236)	0.4354165310621911
  (0, 2453)	0.3587090573816203
  (0, 798)	0.4565213065112872
  (0, 24)	0.4296500557678594",0
"  (0, 5825)	0.3348565569198475
  (0, 4741)	0.21165417162838637
  (0, 4638)	0.3184486409024047
  (0, 3712)	0.3348565569198475
  (0, 3703)	0.3348565569198475
  (0, 2809)	0.15727739189396434
  (0, 2649)	0.3184486409024047
  (0, 2032)	0.25611160534519384
  (0, 1439)	0.3348565569198475
  (0, 1007)	0.3348565569198475
  (0, 464)	0.3184486409024047",1
"  (0, 6196)	0.33533986209106537
  (0, 4602)	0.4301570830229646
  (0, 3997)	0.4523207238303123
  (0, 3126)	0.3838418636392869
  (0, 2987)	0.4301570830229646
  (0, 1629)	0.28092751103422786
  (0, 666)	0.2943264595627606",1
"  (0, 6970)	0.2681651327739262
  (0, 6960)	0.29099025813829005
  (0, 6588)	0.29439758704865227
  (0, 6044)	0.29439758704865227
  (0, 5086)	0.29099025813829005
  (0, 4872)	0.2794353485626182
  (0, 4661)	0.2324619699792392
  (0, 4346)	0.23730622520007977
  (0, 4187)	0.29807778263346707
  (0, 3769)	0.17356732211529724
  (0, 2809)	0.17869627112311773
  (0, 2238)	0.2769494512862088
  (0, 1246)	0.29099025813829005
  (0, 950)	0.29099025813829005",1
"  (0, 6970)	0.2681651327739262
  (0, 6960)	0.29099025813829005
  (0, 6588)	0.29439758704865227
  (0, 6044)	0.29439758704865227
  (0, 5086)	0.29099025813829005
  (0, 4872)	0.2794353485626182
  (0, 4661)	0.2324619699792392
  (0, 4346)	0.23730622520007977
  (0, 4187)	0.29807778263346707
  (0, 3769)	0.17356732211529724
  (0, 2809)	0.17869627112311773
  (0, 2238)	0.2769494512862088
  (0, 1246)	0.29099025813829005
  (0, 950)	0.29099025813829005",1
"  (0, 6970)	0.2836784729262798
  (0, 6960)	0.30782403070530817
  (0, 6588)	0.3114284734307686
  (0, 6044)	0.3114284734307686
  (0, 5119)	0.27411093290983424
  (0, 5086)	0.30782403070530817
  (0, 4872)	0.29560067016129876
  (0, 4661)	0.24590988386524903
  (0, 4346)	0.25103437901977654
  (0, 3769)	0.18360818342882868
  (0, 2809)	0.18903384189234668
  (0, 2238)	0.2929709638459072
  (0, 950)	0.30782403070530817",1
"  (0, 5979)	0.3990670912503399
  (0, 3216)	0.2947956610217567
  (0, 2935)	0.4355513892237521
  (0, 2775)	0.3873217707104565
  (0, 2655)	0.35638319889117404
  (0, 2646)	0.24408443808040856
  (0, 2021)	0.35638319889117404
  (0, 254)	0.3170530340272328",1
"  (0, 5106)	0.3984533008697737
  (0, 4661)	0.292451300484526
  (0, 4397)	0.23499864317676641
  (0, 4291)	0.31308244747183084
  (0, 3769)	0.21835825050767918
  (0, 2382)	0.39164037733103696
  (0, 1705)	0.415093693538861
  (0, 611)	0.47864071862359636",1
"  (0, 6997)	0.3084901851011309
  (0, 6662)	0.3084901851011309
  (0, 6009)	0.2865308765313724
  (0, 5707)	0.2752523940648025
  (0, 4733)	0.2567339514868552
  (0, 4697)	0.3163278015758895
  (0, 4619)	0.35571719393348966
  (0, 4290)	0.32592026888897246
  (0, 2582)	0.35571719393348966
  (0, 2411)	0.35571719393348966",0
"  (0, 6387)	0.2895651707362747
  (0, 5415)	0.29988711890661046
  (0, 4733)	0.2762578650853003
  (0, 3025)	0.17462087816687902
  (0, 2918)	0.3827685119209136
  (0, 2552)	0.3403836641954853
  (0, 1790)	0.27184910341483487
  (0, 1152)	0.27184910341483487
  (0, 630)	0.3827685119209136
  (0, 436)	0.26979289884771235
  (0, 221)	0.29988711890661046",1
"  (0, 6827)	0.34545366169939506
  (0, 6464)	0.3295779351650427
  (0, 5977)	0.349261031241792
  (0, 4397)	0.22419988934208399
  (0, 2742)	0.40608054787805054
  (0, 2120)	0.2636913595743296
  (0, 2050)	0.3960191382382011
  (0, 527)	0.45664602441685664",1
"  (0, 7000)	0.305422444877752
  (0, 6818)	0.305422444877752
  (0, 5517)	0.305422444877752
  (0, 4733)	0.2204344138644663
  (0, 3763)	0.305422444877752
  (0, 3727)	0.305422444877752
  (0, 2608)	0.27983849827033225
  (0, 2390)	0.4785778045542397
  (0, 2205)	0.305422444877752
  (0, 143)	0.29045679549195924",0
"  (0, 6926)	0.6144303857943592
  (0, 4892)	0.4949248448251411
  (0, 467)	0.6144303857943592",0
"  (0, 5089)	0.5135440540865254
  (0, 4526)	0.4566781263655591
  (0, 4183)	0.4453630665161455
  (0, 3216)	0.3475836896262486
  (0, 647)	0.4566781263655591",1
"  (0, 4892)	0.44594459145866633
  (0, 3721)	0.5536232626787249
  (0, 2065)	0.5536232626787249
  (0, 1709)	0.43374645519092186",1
"  (0, 4984)	0.9067206463564078
  (0, 3683)	0.25805826062674414
  (0, 761)	0.3335619936283471",1
"  (0, 5266)	0.7980813204337156
  (0, 2120)	0.6025497539413465",1
"  (0, 6326)	0.3031862340707303
  (0, 4514)	0.37639418735067454
  (0, 3798)	0.37639418735067454
  (0, 3390)	0.3579509342983482
  (0, 2272)	0.29489303561393987
  (0, 1550)	0.326421984956144
  (0, 1542)	0.2580065295092871
  (0, 544)	0.30797873190381764
  (0, 102)	0.37639418735067454",0
"  (0, 6950)	0.4284974790668277
  (0, 5195)	0.4016983129818764
  (0, 5146)	0.5469235991938335
  (0, 4740)	0.455296645151779
  (0, 2169)	0.3854969744878498",0
"  (0, 6481)	0.4250111730885101
  (0, 5216)	0.47591461415979475
  (0, 4288)	0.4939728972641547
  (0, 3683)	0.28117543628676694
  (0, 932)	0.5194246177997971",1
"  (0, 6326)	0.3100162009759521
  (0, 5948)	0.3848733316983801
  (0, 5380)	0.269296967752233
  (0, 3883)	0.33377539056580363
  (0, 2699)	0.33377539056580363
  (0, 1724)	0.326605634279071
  (0, 1560)	0.3422554123827375
  (0, 1130)	0.36601460197258895
  (0, 174)	0.3203949088848095",0
"  (0, 6875)	0.2892521760237564
  (0, 6286)	0.34746322616285363
  (0, 5380)	0.24312101022472238
  (0, 2389)	0.34746322616285363
  (0, 2305)	0.3304375854333682
  (0, 2152)	0.24140687848153553
  (0, 1501)	0.3304375854333682
  (0, 1113)	0.3304375854333682
  (0, 683)	0.34746322616285363
  (0, 619)	0.3304375854333682",0
"  (0, 5621)	0.32182208517049427
  (0, 5148)	0.40015291574464773
  (0, 5129)	0.2847915355086382
  (0, 4452)	0.4207706059852703
  (0, 3470)	0.3090428769681633
  (0, 1749)	0.4207706059852703
  (0, 1579)	0.3012043949298717
  (0, 280)	0.33893152371526536",0
"  (0, 6875)	0.3476086628886025
  (0, 5380)	0.2921705566612611
  (0, 2305)	0.3971032087627155
  (0, 1810)	0.3825862135890873
  (0, 1501)	0.3971032087627155
  (0, 791)	0.41756376428957215
  (0, 619)	0.3971032087627155",0
"  (0, 3216)	0.5011487701649087
  (0, 832)	0.6421278089930943
  (0, 421)	0.5801049793614325",0
"  (0, 6804)	0.343137675783794
  (0, 6410)	0.3608176826782385
  (0, 5679)	0.3608176826782385
  (0, 5515)	0.2604151585026691
  (0, 4876)	0.2604151585026691
  (0, 4871)	0.3608176826782385
  (0, 4430)	0.343137675783794
  (0, 2273)	0.343137675783794
  (0, 710)	0.2826893329493452
  (0, 558)	0.2016334234543454",1
"  (0, 5628)	0.3781763863401932
  (0, 5515)	0.3812913422634189
  (0, 3195)	0.39166718974606735
  (0, 2907)	0.5282974283517057
  (0, 1103)	0.5282974283517057",1
"  (0, 6804)	0.3907023910707511
  (0, 5515)	0.29651312659169893
  (0, 4876)	0.29651312659169893
  (0, 2998)	0.4108331474851509
  (0, 2655)	0.3361578792624893
  (0, 2273)	0.3907023910707511
  (0, 2195)	0.36534063737942307
  (0, 710)	0.321874880283027",1
"  (0, 5515)	0.2893417027593571
  (0, 4876)	0.2893417027593571
  (0, 4430)	0.38125291923493604
  (0, 2258)	0.3337339375588435
  (0, 1801)	0.3476714899793086
  (0, 1521)	0.2825705495149495
  (0, 710)	0.31409006072368106
  (0, 435)	0.3402032346152109
  (0, 244)	0.40089679607009854",1
"  (0, 6516)	0.3070677399250244
  (0, 5181)	0.3070677399250244
  (0, 4390)	0.2800206720476941
  (0, 3527)	0.32288926038772237
  (0, 3005)	0.27400560913240335
  (0, 2476)	0.32288926038772237
  (0, 869)	0.2687951246330618
  (0, 735)	0.6141354798500488",0
"  (0, 6857)	0.3436908523817532
  (0, 6295)	0.38476732224389526
  (0, 5282)	0.5139120362246729
  (0, 4711)	0.42781556023748774
  (0, 2678)	0.4456821932827089
  (0, 2120)	0.29675975764105156",1
"  (0, 5515)	0.8526157094362232
  (0, 3683)	0.31974203586599814
  (0, 761)	0.4132934581176341",1
"  (0, 6789)	0.4218005113252923
  (0, 6416)	0.2649262500723311
  (0, 5551)	0.3944200782396624
  (0, 4829)	0.3572671455893835
  (0, 4695)	0.38464757867501337
  (0, 584)	0.44353358371752416
  (0, 22)	0.3521584864323261",0
"  (0, 6846)	0.2915559181906175
  (0, 5918)	0.31971717018559825
  (0, 5558)	0.3361904465760208
  (0, 5551)	0.298963296376653
  (0, 4791)	0.2915559181906175
  (0, 3916)	0.31971717018559825
  (0, 3723)	0.30802919458104006
  (0, 2855)	0.3361904465760208
  (0, 2610)	0.31971717018559825
  (0, 1352)	0.3361904465760208",0
"  (0, 6416)	0.2341465487916701
  (0, 5674)	0.35916647337562235
  (0, 4605)	0.3112439563965999
  (0, 3947)	0.31575908055002505
  (0, 3515)	0.244506500849223
  (0, 2541)	0.39200289843798247
  (0, 2244)	0.2256506403762834
  (0, 1685)	0.3485955056123851
  (0, 1610)	0.39200289843798247
  (0, 224)	0.282922655487665",0
"  (0, 7008)	0.26275088743308667
  (0, 6830)	0.27956904389135295
  (0, 5551)	0.3553104188477786
  (0, 4701)	0.26275088743308667
  (0, 4397)	0.1961693486773078
  (0, 4055)	0.3022633954576217
  (0, 3689)	0.37997588007710614
  (0, 3069)	0.32184147345252756
  (0, 1845)	0.39955395807201205
  (0, 1101)	0.34650693468185506",0
"  (0, 4890)	0.28281425084916323
  (0, 4766)	0.32611051039917704
  (0, 3970)	0.32611051039917704
  (0, 3969)	0.32611051039917704
  (0, 3851)	0.28999953498073217
  (0, 3670)	0.201693269627796
  (0, 3604)	0.2767391796776006
  (0, 3216)	0.22072243564784216
  (0, 2166)	0.3101311492176193
  (0, 1275)	0.5046857461371493",1
"  (0, 6799)	0.35107141020923016
  (0, 4701)	0.2983581947634951
  (0, 4652)	0.33636276337340365
  (0, 4566)	0.4537004567542454
  (0, 3769)	0.20698038034933702
  (0, 3610)	0.31978900464401305
  (0, 2944)	0.43146920926136456
  (0, 2809)	0.21309669189631042
  (0, 2026)	0.3034229317791001",1
"  (0, 6996)	0.3163300174407926
  (0, 6599)	0.4225041836555372
  (0, 6488)	0.35172140617904074
  (0, 6444)	0.22871037317318385
  (0, 6328)	0.2532852233367869
  (0, 5535)	0.34570752439664854
  (0, 2285)	0.35172140617904074
  (0, 2120)	0.24397607042838898
  (0, 516)	0.4225041836555372",1
"  (0, 5695)	0.3631048183503606
  (0, 5535)	0.40451672802016553
  (0, 2370)	0.34846003672995174
  (0, 1629)	0.3070481270601468
  (0, 1105)	0.494377466170146
  (0, 167)	0.494377466170146",1
"  (0, 7012)	0.4023665026419893
  (0, 3216)	0.3328324665371739
  (0, 2326)	0.49174958232623106
  (0, 1316)	0.4173014106573467
  (0, 738)	0.34660778301000267
  (0, 372)	0.43729700716182796",1
"  (0, 6348)	0.35376001533394696
  (0, 6269)	0.30679285250449007
  (0, 3327)	0.5699087308910907
  (0, 2185)	0.30020270222636447
  (0, 1176)	0.3241270348640072
  (0, 224)	0.5106427699512113",0
"  (0, 7129)	0.3043947894643675
  (0, 4677)	0.3626445851937027
  (0, 4604)	0.4181621343900752
  (0, 4328)	0.3481067871233581
  (0, 3480)	0.3831344607567166
  (0, 1557)	0.4181621343900752
  (0, 93)	0.39767225882706125",1
"  (0, 6363)	0.3069952605846109
  (0, 6126)	0.5324604872730629
  (0, 4346)	0.349227090099876
  (0, 3267)	0.4007953774238936
  (0, 2678)	0.48556042885342154
  (0, 2244)	0.32229538373860156",0
"  (0, 6857)	0.2662818179470543
  (0, 5437)	0.37865432502622715
